id;courseId;traineeId;traineeNumber;instructorId;instructorNumber;activityType;courseDate;oldButeeDate
1513;4229;360;8328;402;8369;HF;2021-03-08 12:00:00;3/31/2022
1514;4234;360;8328;402;8369;HF;2022-03-07 12:00:00;3/31/2023
1515;4218;360;8328;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1516;4107;360;8328;402;8369;HF;2024-03-04 12:00:00;3/31/2025
1517;4229;955;10000;402;8369;HF;2021-03-08 12:00:00;3/31/2022
1518;4136;955;10000;402;8369;HF;2022-03-14 12:00:00;3/31/2023
1519;4218;955;10000;402;8369;HF;2023-03-27 12:00:00;3/31/2024
1520;4107;955;10000;402;8369;HF;2024-03-04 12:00:00;3/31/2025
1521;4177;1930;12572;402;8369;HF;2021-02-15 12:00:00;2/28/2022
1522;4079;1930;12572;402;8369;HF;2022-02-07 12:00:00;2/28/2023
1523;4216;1930;12572;402;8369;HF;2023-01-16 12:00:00;2/29/2024
1524;4127;1930;12572;402;8369;HF;2024-01-25 12:00:00;2/28/2025
1525;4113;2173;12613;402;8369;HF;2021-06-08 12:00:00;7/31/2022
1526;4147;2173;12613;402;8369;HF;2022-02-03 12:00:00;2/28/2023
1527;4243;2173;12613;402;8369;HF;2023-02-06 12:00:00;2/29/2024
1528;4186;2173;12613;402;8369;HF;2024-03-01 12:00:00;3/31/2025
1529;4167;1716;12537;249;7824;HF;2021-04-05 12:00:00;4/30/2022
1530;4136;1716;12537;402;8369;HF;2022-03-14 12:00:00;4/30/2023
1531;4218;1716;12537;402;8369;HF;2023-03-27 12:00:00;4/30/2024
1532;4127;1716;12537;402;8369;HF;2024-01-25 12:00:00;1/31/2025
1533;4205;219;7810;249;7824;HF;2021-05-19 12:00:00;6/30/2022
1534;4086;219;7810;249;7824;HF;2022-04-11 12:00:00;6/30/2023
1535;4216;219;7810;402;8369;HF;2023-01-16 12:00:00;1/31/2024
1536;4215;219;7810;402;8369;HF;2024-01-15 12:00:00;1/31/2025
1537;4195;7073;44708;1606;12322;HF;2022-11-09 12:00:00;11/30/2023
1538;4101;7073;44708;1441;12297;HF;2023-10-09 12:00:00;11/30/2024
1539;4145;7073;44708;402;8369;HF;2024-03-26 12:00:00;3/31/2025
1540;4195;7075;44714;1606;12322;HF;2022-11-09 12:00:00;11/30/2023
1541;4101;7075;44714;1441;12297;HF;2023-10-09 12:00:00;11/30/2024
1542;4145;7075;44714;402;8369;HF;2024-03-26 12:00:00;3/31/2025
1543;4195;7077;44762;1606;12322;HF;2022-11-09 12:00:00;11/30/2023
1544;4101;7077;44762;1441;12297;HF;2023-10-09 12:00:00;11/30/2024
1545;4186;7077;44762;402;8369;HF;2024-03-01 12:00:00;3/31/2025
1546;4152;7067;22930;1441;12297;HF;2024-01-03 12:00:00;1/31/2025
1547;4152;7068;22931;1441;12297;HF;2024-01-03 12:00:00;1/31/2025
1548;4079;2464;12963;402;8369;HF;2022-02-07 12:00:00;2/28/2023
1549;4219;2464;12963;1441;12297;HF;2024-01-02 12:00:00;1/31/2025
1550;3462;41;5036;;7213;CHL;2021-07-23 12:00:00;1/31/2022
1551;2469;41;5036;40;5032;CHL;2021-11-11 12:00:00;7/31/2022
1552;3787;41;5036;65;6062;CHL;2022-05-29 12:00:00;1/31/2023
1553;3298;41;5036;40;5032;CHL;2022-11-11 12:00:00;7/31/2023
1554;3840;41;5036;124;7285;CHL;2023-06-09 12:00:00;1/31/2024
1555;3630;41;5036;146;7293;CHL;2023-12-08 12:00:00;7/31/2024
1556;2861;50;5053;23;3669;CHL;2021-10-27 12:00:00;6/30/2022
1557;3357;50;5053;;7213;CHL;2022-03-10 12:00:00;9/30/2022
1558;3768;50;5053;108;7013;CHL;2022-06-06 12:00:00;12/31/2022
1559;3841;50;5053;23;3669;CHL;2022-10-24 12:00:00;6/30/2023
1560;3151;50;5053;40;5032;CHL;2023-04-13 12:00:00;12/31/2023
1561;2641;50;5053;;7213;CHL;2023-10-12 12:00:00;6/30/2024
1562;3608;51;5708;89;6442;CHL;2023-03-14 12:00:00;9/30/2023
1563;3837;51;5708;80;6440;CHL;2023-09-12 12:00:00;3/31/2024
1564;3621;51;5708;72;6437;CHL;2024-01-18 12:00:00;9/30/2024
1565;3313;57;5712;;7213;CHL;2021-07-25 12:00:00;1/31/2022
1566;3687;57;5712;23;3669;CHL;2021-11-16 12:00:00;7/31/2022
1567;3430;57;5712;;7213;CHL;2022-06-21 12:00:00;1/31/2023
1568;2564;57;5712;40;5032;CHL;2022-12-07 12:00:00;7/31/2023
1569;3715;57;5712;212;7808;CHL;2023-07-25 12:00:00;1/31/2024
1570;2548;57;5712;108;7013;CHL;2023-12-06 12:00:00;6/30/2024
1571;3087;58;5713;72;6437;CHL;2021-10-08 12:00:00;6/30/2022
1572;3012;58;5713;50;5053;CHL;2022-03-09 12:00:00;9/30/2022
1573;3594;58;5713;;7212;CHL;2022-06-20 12:00:00;12/31/2022
1574;3678;58;5713;65;6062;CHL;2022-10-05 12:00:00;6/30/2023
1575;3263;58;5713;23;3669;CHL;2023-05-24 12:00:00;12/31/2023
1576;2503;58;5713;50;5053;CHL;2023-10-11 12:00:00;6/30/2024
1577;3405;66;6436;6963;4513;CHL;2021-06-17 12:00:00;12/31/2021
1578;2945;66;6436;6963;4513;CHL;2021-11-05 12:00:00;6/30/2022
1579;3294;66;6436;6963;4513;CHL;2022-05-21 12:00:00;12/31/2022
1580;2627;66;6436;;7213;CHL;2022-11-02 12:00:00;6/30/2023
1581;2478;66;6436;72;6437;CHL;2023-05-17 12:00:00;12/31/2023
1582;3288;66;6436;;7213;CHL;2023-12-13 12:00:00;6/30/2024
1583;3152;72;6437;;7212;CHL;2021-06-12 12:00:00;12/31/2021
1584;3321;72;6437;;7213;CHL;2021-10-09 12:00:00;6/30/2022
1585;2402;72;6437;108;7013;CHL;2022-04-30 12:00:00;12/31/2022
1586;3846;72;6437;90;6444;CHL;2022-12-09 12:00:00;6/30/2023
1587;2730;72;6437;66;6436;CHL;2023-05-18 12:00:00;12/31/2023
1588;2960;72;6437;80;6440;CHL;2024-01-16 12:00:00;7/31/2024
1589;3752;78;6438;6954;3682;CHL;2021-06-22 12:00:00;12/31/2021
1590;2964;78;6438;;7212;CHL;2021-10-15 12:00:00;6/30/2022
1591;3190;78;6438;89;6442;CHL;2022-04-25 12:00:00;12/31/2022
1592;3791;78;6438;89;6442;CHL;2022-10-08 12:00:00;6/30/2023
1593;3519;78;6438;89;6442;CHL;2023-04-26 12:00:00;12/31/2023
1594;2814;78;6438;116;7283;CHL;2023-11-22 12:00:00;6/30/2024
1595;3000;79;6439;23;3669;CHL;2021-06-30 12:00:00;12/31/2021
1596;3711;79;6439;50;5053;CHL;2021-10-28 12:00:00;6/30/2022
1597;2555;79;6439;89;6442;CHL;2022-04-08 12:00:00;12/31/2022
1598;2719;79;6439;146;7293;CHL;2022-10-03 12:00:00;6/30/2023
1599;3728;79;6439;72;6437;CHL;2023-05-16 12:00:00;12/31/2023
1600;3419;79;6439;;7213;CHL;2023-11-08 12:00:00;6/30/2024
1601;3502;80;6440;;7213;CHL;2022-04-03 12:00:00;10/31/2022
1602;3738;80;6440;50;5053;CHL;2022-09-23 12:00:00;4/30/2023
1603;3847;80;6440;50;5053;CHL;2023-02-16 12:00:00;10/31/2023
1604;3653;80;6440;;7212;CHL;2023-09-13 12:00:00;4/30/2024
1605;3892;89;6442;72;6437;CHL;2021-06-15 12:00:00;12/31/2021
1606;3223;89;6442;6963;4513;CHL;2021-10-02 12:00:00;6/30/2022
1607;3069;89;6442;78;6438;CHL;2022-04-26 12:00:00;12/31/2022
1608;2928;89;6442;78;6438;CHL;2022-10-09 12:00:00;6/30/2023
1609;2971;89;6442;78;6438;CHL;2023-04-27 12:00:00;12/31/2023
1610;2893;89;6442;;7213;CHL;2023-11-29 12:00:00;6/30/2024
1611;2866;90;6444;89;6442;CHL;2022-01-23 12:00:00;7/31/2022
1612;3747;90;6444;72;6437;CHL;2022-06-04 12:00:00;1/31/2023
1613;3434;90;6444;72;6437;CHL;2022-12-10 12:00:00;7/31/2023
1614;3197;90;6444;212;7808;CHL;2023-07-26 12:00:00;1/31/2024
1615;2727;90;6444;72;6437;CHL;2024-01-17 12:00:00;7/31/2024
1616;2780;6937;6446;;7212;CHL;2021-07-26 12:00:00;1/31/2022
1617;2696;6937;6446;23;3669;CHL;2021-11-18 12:00:00;7/31/2022
1618;3540;6937;6446;108;7013;CHL;2022-06-07 12:00:00;1/31/2023
1619;3465;6937;6446;23;3669;CHL;2022-11-30 12:00:00;7/31/2023
1620;3661;6937;6446;116;7283;CHL;2023-06-30 12:00:00;1/31/2024
1621;3681;6937;6446;89;6442;CHL;2023-11-30 12:00:00;7/31/2024
1622;2866;115;7282;89;6442;CHL;2022-01-23 12:00:00;7/31/2022
1623;2515;115;7282;;7212;CHL;2022-06-19 12:00:00;1/31/2023
1624;2788;115;7282;;7212;CHL;2022-12-05 12:00:00;7/31/2023
1625;3378;115;7282;40;5032;CHL;2023-06-25 12:00:00;1/31/2024
1626;3302;115;7282;;7212;CHL;2024-01-25 12:00:00;7/31/2024
1627;3088;116;7283;;7212;CHL;2021-06-08 12:00:00;12/31/2021
1628;3033;116;7283;23;3669;CHL;2021-11-17 12:00:00;6/30/2022
1629;3486;116;7283;6954;3682;CHL;2022-05-10 12:00:00;12/31/2022
1630;2444;116;7283;78;6438;CHL;2022-10-10 12:00:00;6/30/2023
1631;2462;116;7283;98;6445;CHL;2023-06-29 12:00:00;12/31/2023
1632;3276;116;7283;78;6438;CHL;2023-11-21 12:00:00;6/30/2024
1633;3127;117;7284;130;7287;CHL;2021-04-22 12:00:00;12/31/2021
1634;3212;117;7284;694;8973;CHL;2021-11-08 12:00:00;6/30/2022
1635;2940;117;7284;402;8369;CHL;2022-05-30 12:00:00;12/31/2022
1636;3056;117;7284;243;7821;CHL;2022-11-14 12:00:00;6/30/2023
1637;3771;117;7284;243;7821;CHL;2023-04-07 12:00:00;12/31/2023
1638;2756;117;7284;840;9424;CHL;2023-11-19 12:00:00;6/30/2024
1639;2886;124;7285;78;6438;CHL;2022-01-23 12:00:00;7/31/2022
1640;3314;124;7285;;7213;CHL;2022-06-22 12:00:00;1/31/2023
1641;3041;124;7285;146;7293;CHL;2022-11-06 12:00:00;7/31/2023
1642;3229;124;7285;146;7293;CHL;2023-06-11 12:00:00;1/31/2024
1643;2894;124;7285;146;7293;CHL;2024-01-11 12:00:00;7/31/2024
1644;2992;130;7287;66;6436;CHL;2022-11-15 12:00:00;5/31/2023
1645;3214;130;7287;;7212;CHL;2023-05-12 12:00:00;11/30/2023
1646;3520;130;7287;;7213;CHL;2023-11-09 12:00:00;5/31/2024
1647;3502;138;7291;;7213;CHL;2022-04-03 12:00:00;10/31/2022
1648;2968;138;7291;23;3669;CHL;2022-09-19 12:00:00;4/30/2023
1649;3665;138;7291;80;6440;CHL;2023-02-15 12:00:00;10/31/2023
1650;2632;138;7291;40;5032;CHL;2023-10-17 12:00:00;4/30/2024
1651;2886;146;7293;78;6438;CHL;2022-01-23 12:00:00;7/31/2022
1652;2443;146;7293;50;5053;CHL;2022-06-05 12:00:00;1/31/2023
1653;3699;146;7293;124;7285;CHL;2022-11-07 12:00:00;7/31/2023
1654;3840;146;7293;124;7285;CHL;2023-06-09 12:00:00;1/31/2024
1655;2748;146;7293;124;7285;CHL;2024-01-10 12:00:00;7/31/2024
1656;2399;147;7295;23;3669;CHL;2021-06-28 12:00:00;12/31/2021
1657;3161;147;7295;66;6436;CHL;2021-11-03 12:00:00;6/30/2022
1658;2436;147;7295;72;6437;CHL;2022-04-28 12:00:00;12/31/2022
1659;2840;147;7295;124;7285;CHL;2022-10-04 12:00:00;6/30/2023
1660;3491;147;7295;23;3669;CHL;2023-04-20 12:00:00;12/31/2023
1661;3483;147;7295;80;6440;CHL;2023-12-02 12:00:00;6/30/2024
1662;3469;155;7299;6954;3682;CHL;2021-06-06 12:00:00;12/31/2021
1663;3777;155;7299;;7213;CHL;2021-10-10 12:00:00;6/30/2022
1664;3834;155;7299;89;6442;CHL;2022-04-09 12:00:00;12/31/2022
1665;3470;155;7299;89;6442;CHL;2022-10-07 12:00:00;6/30/2023
1666;3199;155;7299;40;5032;CHL;2023-06-24 12:00:00;12/31/2023
1667;3416;155;7299;;7213;CHL;2023-12-12 12:00:00;6/30/2024
1668;2869;205;7807;66;6436;CHL;2023-11-04 12:00:00;5/31/2024
1669;2794;218;7809;78;6438;CHL;2022-11-03 12:00:00;5/31/2023
1670;3267;218;7809;89;6442;CHL;2023-03-15 12:00:00;11/30/2023
1671;2859;218;7809;116;7283;CHL;2023-10-27 12:00:00;5/31/2024
1672;3025;235;7816;72;6437;CHL;2022-05-04 12:00:00;11/30/2022
1673;2458;235;7816;124;7285;CHL;2022-11-08 12:00:00;5/31/2023
1674;3133;235;7816;23;3669;CHL;2023-04-19 12:00:00;11/30/2023
1675;2963;235;7816;89;6442;CHL;2023-11-16 12:00:00;5/31/2024
1676;3307;236;7817;;7213;CHL;2023-03-09 12:00:00;9/30/2023
1677;3089;236;7817;;7212;CHL;2023-09-14 12:00:00;3/31/2024
1678;2857;236;7817;98;6445;CHL;2024-02-27 12:00:00;9/30/2024
1679;3025;242;7818;72;6437;CHL;2022-05-04 12:00:00;11/30/2022
1680;3764;242;7818;33;4505;CHL;2022-09-27 12:00:00;5/31/2023
1681;3083;242;7818;89;6442;CHL;2023-03-13 12:00:00;11/30/2023
1682;2605;242;7818;116;7283;CHL;2023-11-23 12:00:00;5/31/2024
1683;2584;274;8218;;7213;CHL;2022-11-09 12:00:00;5/31/2023
1684;3415;274;8218;;7213;CHL;2023-05-26 12:00:00;11/30/2023
1685;3299;274;8218;;7213;CHL;2023-11-07 12:00:00;5/31/2024
1686;3514;280;8219;72;6437;CHL;2022-11-08 12:00:00;5/31/2023
1687;3309;280;8219;108;7013;CHL;2023-04-10 12:00:00;11/30/2023
1688;3195;280;8219;89;6442;CHL;2023-11-15 12:00:00;5/31/2024
1689;3514;291;8223;72;6437;CHL;2022-11-08 12:00:00;5/31/2023
1690;3712;291;8223;23;3669;CHL;2023-04-18 12:00:00;11/30/2023
1691;3713;291;8223;89;6442;CHL;2023-11-14 12:00:00;5/31/2024
1692;2794;298;8224;78;6438;CHL;2022-11-03 12:00:00;5/31/2023
1693;3244;298;8224;108;7013;CHL;2023-03-11 12:00:00;11/30/2023
1694;3044;298;8224;89;6442;CHL;2023-11-28 12:00:00;5/31/2024
1695;3406;344;8322;72;6437;CHL;2022-05-05 12:00:00;11/30/2022
1696;2410;344;8322;33;4505;CHL;2022-09-28 12:00:00;5/31/2023
1697;3083;344;8322;89;6442;CHL;2023-03-13 12:00:00;11/30/2023
1698;2786;344;8322;212;7808;CHL;2023-10-19 12:00:00;5/31/2024
1699;2587;369;8357;344;8322;CHL;2021-06-13 12:00:00;1/31/2022
1700;3530;369;8357;130;7287;CHL;2022-01-15 12:00:00;7/31/2022
1701;2529;369;8357;367;8355;CHL;2022-05-16 12:00:00;1/31/2023
1702;3516;369;8357;304;8229;CHL;2022-12-05 12:00:00;7/31/2023
1703;3453;369;8357;402;8369;CHL;2023-07-06 12:00:00;1/31/2024
1704;2954;369;8357;1571;12317;CHL;2024-01-14 12:00:00;7/31/2024
1705;3663;377;8359;130;7287;CHL;2021-04-23 12:00:00;12/31/2021
1706;2677;377;8359;402;8369;CHL;2021-12-09 12:00:00;6/30/2022
1707;3636;377;8359;243;7821;CHL;2022-04-15 12:00:00;12/31/2022
1708;3159;377;8359;359;8326;CHL;2022-11-01 12:00:00;6/30/2023
1709;3333;377;8359;402;8369;CHL;2023-05-23 12:00:00;12/31/2023
1710;3067;377;8359;402;8369;CHL;2023-12-20 12:00:00;6/30/2024
1711;3504;378;8360;402;8369;CHL;2021-04-06 12:00:00;12/31/2021
1712;2931;378;8360;243;7821;CHL;2021-12-12 12:00:00;6/30/2022
1713;2877;378;8360;739;9063;CHL;2022-05-28 12:00:00;12/31/2022
1714;3602;378;8360;748;9068;CHL;2022-11-07 12:00:00;6/30/2023
1715;2721;378;8360;694;8973;CHL;2023-05-02 12:00:00;12/31/2023
1716;2891;378;8360;433;8682;CHL;2023-11-10 12:00:00;6/30/2024
1717;3427;385;8361;6954;3682;CHL;2021-06-12 12:00:00;12/31/2021
1718;3510;385;8361;;7212;CHL;2021-10-17 12:00:00;6/30/2022
1719;2402;385;8361;108;7013;CHL;2022-04-30 12:00:00;12/31/2022
1720;3470;385;8361;89;6442;CHL;2022-10-07 12:00:00;6/30/2023
1721;3598;385;8361;;7212;CHL;2023-06-16 12:00:00;12/31/2023
1722;2605;385;8361;116;7283;CHL;2023-11-23 12:00:00;6/30/2024
1723;3481;402;8369;748;9068;CHL;2021-06-13 12:00:00;1/31/2022
1724;3583;402;8369;377;8359;CHL;2021-12-22 12:00:00;7/31/2022
1725;2988;402;8369;477;8717;CHL;2022-06-14 12:00:00;1/31/2023
1726;3579;402;8369;477;8717;CHL;2022-12-08 12:00:00;7/31/2023
1727;2870;402;8369;477;8717;CHL;2023-06-09 12:00:00;1/31/2024
1728;3051;402;8369;377;8359;CHL;2023-12-20 12:00:00;7/31/2024
1729;3371;426;8679;242;7818;CHL;2021-05-10 12:00:00;11/30/2021
1730;2574;426;8679;243;7821;CHL;2021-10-16 12:00:00;5/31/2022
1731;2937;426;8679;291;8223;CHL;2022-03-24 12:00:00;11/30/2022
1732;3890;426;8679;401;8367;CHL;2022-10-19 12:00:00;5/31/2023
1733;3217;426;8679;402;8369;CHL;2023-03-24 12:00:00;11/30/2023
1734;2787;426;8679;459;8692;CHL;2023-10-05 12:00:00;5/31/2024
1735;2497;427;8681;148;7297;CHL;2021-06-22 12:00:00;2/28/2022
1736;2603;427;8681;154;7298;CHL;2022-01-16 12:00:00;8/31/2022
1737;2437;427;8681;359;8326;CHL;2022-06-02 12:00:00;2/28/2023
1738;3027;427;8681;393;8363;CHL;2023-02-04 12:00:00;8/31/2023
1739;2802;427;8681;748;9068;CHL;2023-09-04 12:00:00;3/31/2024
1740;2993;434;8684;243;7821;CHL;2021-06-01 12:00:00;1/31/2022
1741;2643;434;8684;459;8692;CHL;2021-12-13 12:00:00;7/31/2022
1742;3817;434;8684;291;8223;CHL;2022-06-13 12:00:00;1/31/2023
1743;2401;434;8684;1571;12317;CHL;2023-01-17 12:00:00;7/31/2023
1744;3654;434;8684;402;8369;CHL;2023-06-17 12:00:00;1/31/2024
1745;3064;434;8684;932;9901;CHL;2023-12-03 12:00:00;7/31/2024
1746;3207;442;8685;747;9065;CHL;2021-04-28 12:00:00;12/31/2021
1747;3191;442;8685;291;8223;CHL;2021-11-23 12:00:00;6/30/2022
1748;3844;442;8685;298;8224;CHL;2022-04-06 12:00:00;12/31/2022
1749;3140;442;8685;243;7821;CHL;2022-11-27 12:00:00;6/30/2023
1750;3691;442;8685;1571;12317;CHL;2023-04-23 12:00:00;12/31/2023
1751;3656;442;8685;739;9063;CHL;2023-11-06 12:00:00;6/30/2024
1752;2608;443;8688;242;7818;CHL;2021-05-25 12:00:00;12/31/2021
1753;2392;443;8688;730;8985;CHL;2021-11-18 12:00:00;6/30/2022
1754;2888;443;8688;291;8223;CHL;2022-05-06 12:00:00;12/31/2022
1755;3813;443;8688;402;8369;CHL;2022-10-25 12:00:00;6/30/2023
1756;3272;443;8688;402;8369;CHL;2023-05-03 12:00:00;12/31/2023
1757;3261;443;8688;705;8976;CHL;2023-10-28 12:00:00;6/30/2024
1758;3396;450;8689;476;8716;CHL;2021-05-30 12:00:00;12/31/2021
1759;2664;450;8689;115;7282;CHL;2021-11-13 12:00:00;6/30/2022
1760;2853;450;8689;419;8564;CHL;2022-04-29 12:00:00;12/31/2022
1761;2766;450;8689;367;8355;CHL;2022-10-30 12:00:00;6/30/2023
1762;3092;450;8689;433;8682;CHL;2023-06-10 12:00:00;12/31/2023
1763;3879;450;8689;805;9415;CHL;2023-11-18 12:00:00;6/30/2024
1764;2785;459;8692;154;7298;CHL;2021-05-15 12:00:00;12/31/2021
1765;3070;459;8692;714;8980;CHL;2021-11-14 12:00:00;6/30/2022
1766;2565;459;8692;714;8980;CHL;2022-04-27 12:00:00;12/31/2022
1767;3463;459;8692;367;8355;CHL;2022-10-29 12:00:00;6/30/2023
1768;3569;459;8692;764;9403;CHL;2023-04-05 12:00:00;12/31/2023
1769;2541;459;8692;932;9901;CHL;2023-12-04 12:00:00;6/30/2024
1770;3783;460;8694;291;8223;CHL;2021-05-19 12:00:00;12/31/2021
1771;2930;460;8694;748;9068;CHL;2021-12-06 12:00:00;6/30/2022
1772;3829;460;8694;377;8359;CHL;2022-04-05 12:00:00;12/31/2022
1773;3521;460;8694;377;8359;CHL;2022-12-02 12:00:00;6/30/2023
1774;3536;460;8694;402;8369;CHL;2023-06-23 12:00:00;12/31/2023
1775;3500;468;8696;66;6436;CHL;2023-11-03 12:00:00;5/31/2024
1776;3761;477;8717;344;8322;CHL;2021-05-06 12:00:00;12/31/2021
1777;3327;477;8717;130;7287;CHL;2021-11-16 12:00:00;6/30/2022
1778;3026;477;8717;402;8369;CHL;2022-06-14 12:00:00;12/31/2022
1779;3734;477;8717;402;8369;CHL;2022-12-08 12:00:00;6/30/2023
1780;2995;477;8717;402;8369;CHL;2023-06-09 12:00:00;12/31/2023
1781;3372;477;8717;401;8367;CHL;2023-11-23 12:00:00;6/30/2024
1782;2737;484;8718;747;9065;CHL;2021-06-10 12:00:00;1/31/2022
1783;3368;484;8718;154;7298;CHL;2021-12-07 12:00:00;7/31/2022
1784;3534;484;8718;739;9063;CHL;2022-06-14 12:00:00;1/31/2023
1785;2517;484;8718;304;8229;CHL;2022-11-23 12:00:00;7/31/2023
1786;3749;484;8718;764;9403;CHL;2023-06-09 12:00:00;1/31/2024
1787;3096;484;8718;535;8739;CHL;2023-11-09 12:00:00;7/31/2024
1788;3564;486;8725;80;6440;CHL;2021-08-10 12:00:00;2/28/2022
1789;3554;486;8725;80;6440;CHL;2021-11-11 12:00:00;5/31/2022
1790;2639;486;8725;747;9065;CHL;2022-04-15 12:00:00;11/30/2022
1791;3243;486;8725;386;8362;CHL;2022-10-15 12:00:00;5/31/2023
1792;3146;486;8725;386;8362;CHL;2023-04-23 12:00:00;11/30/2023
1793;2408;486;8725;747;9065;CHL;2023-10-12 12:00:00;5/31/2024
1794;3037;509;8730;196;7805;CHL;2021-05-11 12:00:00;12/31/2021
1795;2644;509;8730;476;8716;CHL;2021-12-14 12:00:00;6/30/2022
1796;3401;509;8730;714;8980;CHL;2022-05-10 12:00:00;12/31/2022
1797;2835;509;8730;402;8369;CHL;2022-11-16 12:00:00;6/30/2023
1798;3113;509;8730;459;8692;CHL;2023-07-03 12:00:00;1/31/2024
1799;3049;509;8730;694;8973;CHL;2024-01-08 12:00:00;7/31/2024
1800;2743;528;8738;291;8223;CHL;2021-05-18 12:00:00;12/31/2021
1801;3508;528;8738;377;8359;CHL;2021-10-20 12:00:00;6/30/2022
1802;2873;528;8738;694;8973;CHL;2022-04-12 12:00:00;12/31/2022
1803;2527;528;8738;378;8360;CHL;2022-10-05 12:00:00;6/30/2023
1804;2418;528;8738;700;8975;CHL;2023-04-16 12:00:00;12/31/2023
1805;3293;528;8738;756;9401;CHL;2023-10-21 12:00:00;6/30/2024
1806;3891;536;8741;476;8716;CHL;2021-04-01 12:00:00;10/31/2021
1807;3642;536;8741;291;8223;CHL;2021-10-03 12:00:00;4/30/2022
1808;3464;536;8741;419;8564;CHL;2022-03-10 12:00:00;10/31/2022
1809;2654;536;8741;730;8985;CHL;2022-09-21 12:00:00;4/30/2023
1810;3544;536;8741;764;9403;CHL;2023-03-22 12:00:00;10/31/2023
1811;3360;536;8741;932;9901;CHL;2023-09-17 12:00:00;4/30/2024
1812;3704;662;8902;714;8980;CHL;2021-06-07 12:00:00;1/31/2022
1813;3701;662;8902;154;7298;CHL;2022-01-22 12:00:00;7/31/2022
1814;3011;662;8902;739;9063;CHL;2022-06-15 12:00:00;1/31/2023
1815;3556;662;8902;459;8692;CHL;2023-01-16 12:00:00;7/31/2023
1816;3766;662;8902;378;8360;CHL;2023-06-29 12:00:00;1/31/2024
1817;3249;662;8902;785;9413;CHL;2023-12-06 12:00:00;7/31/2024
1818;3270;669;8962;298;8224;CHL;2021-04-02 12:00:00;12/31/2021
1819;2977;669;8962;378;8360;CHL;2021-12-05 12:00:00;6/30/2022
1820;2707;669;8962;243;7821;CHL;2022-05-22 12:00:00;12/31/2022
1821;2739;669;8962;359;8326;CHL;2022-11-25 12:00:00;6/30/2023
1822;3308;669;8962;402;8369;CHL;2023-06-08 12:00:00;12/31/2023
1823;2607;669;8962;840;9424;CHL;2023-11-05 12:00:00;6/30/2024
1824;3099;675;8963;764;9403;CHL;2021-06-02 12:00:00;12/31/2021
1825;2755;675;8963;764;9403;CHL;2021-11-23 12:00:00;6/30/2022
1826;3857;675;8963;722;8982;CHL;2022-04-13 12:00:00;12/31/2022
1827;2486;675;8963;722;8982;CHL;2022-11-08 12:00:00;6/30/2023
1828;2433;675;8963;722;8982;CHL;2023-05-15 12:00:00;12/31/2023
1829;3731;675;8963;1441;12297;CHL;2023-12-27 12:00:00;6/30/2024
1830;3323;676;8966;377;8359;CHL;2021-06-03 12:00:00;1/31/2022
1831;2970;676;8966;248;7822;CHL;2022-01-28 12:00:00;7/31/2022
1832;3154;676;8966;459;8692;CHL;2022-05-11 12:00:00;1/31/2023
1833;2959;676;8966;433;8682;CHL;2023-01-15 12:00:00;7/31/2023
1834;2434;676;8966;694;8973;CHL;2023-06-01 12:00:00;1/31/2024
1835;3428;676;8966;764;9403;CHL;2023-12-12 12:00:00;7/31/2024
1836;3020;683;8967;235;7816;CHL;2021-04-18 12:00:00;11/30/2021
1837;3820;683;8967;218;7809;CHL;2021-10-18 12:00:00;5/31/2022
1838;3833;683;8967;714;8980;CHL;2022-05-09 12:00:00;11/30/2022
1839;2781;683;8967;694;8973;CHL;2022-10-23 12:00:00;5/31/2023
1840;3679;683;8967;367;8355;CHL;2023-04-19 12:00:00;11/30/2023
1841;2453;683;8967;764;9403;CHL;2023-10-18 12:00:00;5/31/2024
1842;2586;684;8969;344;8322;CHL;2021-04-15 12:00:00;12/31/2021
1843;2638;684;8969;298;8224;CHL;2021-12-13 12:00:00;6/30/2022
1844;2921;684;8969;291;8223;CHL;2022-04-20 12:00:00;12/31/2022
1845;3809;684;8969;402;8369;CHL;2022-11-15 12:00:00;6/30/2023
1846;3107;684;8969;694;8973;CHL;2023-04-22 12:00:00;12/31/2023
1847;3167;684;8969;402;8369;CHL;2023-12-23 12:00:00;6/30/2024
1848;3397;685;8970;714;8980;CHL;2021-06-06 12:00:00;1/31/2022
1849;2459;685;8970;235;7816;CHL;2021-12-13 12:00:00;7/31/2022
1850;3254;685;8970;459;8692;CHL;2022-06-03 12:00:00;1/31/2023
1851;3347;685;8970;377;8359;CHL;2022-11-02 12:00:00;7/31/2023
1852;2878;685;8970;477;8717;CHL;2023-07-21 12:00:00;1/31/2024
1853;3721;685;8970;748;9068;CHL;2023-12-08 12:00:00;7/31/2024
1854;3091;693;8971;130;7287;CHL;2021-07-19 12:00:00;2/28/2022
1855;3355;693;8971;291;8223;CHL;2022-01-22 12:00:00;8/31/2022
1856;2849;693;8971;700;8975;CHL;2022-06-07 12:00:00;2/28/2023
1857;3673;693;8971;714;8980;CHL;2023-01-20 12:00:00;8/31/2023
1858;2821;693;8971;402;8369;CHL;2023-11-06 12:00:00;5/31/2024
1859;3078;694;8973;154;7298;CHL;2021-06-14 12:00:00;1/31/2022
1860;2924;694;8973;242;7818;CHL;2021-12-15 12:00:00;7/31/2022
1861;3875;694;8973;714;8980;CHL;2022-06-08 12:00:00;1/31/2023
