id;course_date;activity_type;instructor_id;place;presence_marked;cat2;cat3;duration;exam_date;start_time;end_time;time_of_day;examinator_id;training_id
1535;2023-11-04 12:00:00;CHL;66;;0;0;0;;;;;;;
1536;2022-12-11 12:00:00;CHL;50;;0;0;0;;;;;;;
1537;2023-05-25 12:00:00;CHL;58;;0;1;1;;;;;;;
1538;2021-06-13 12:00:00;CHL;6954;;0;1;1;;;;;;;
1539;2023-11-25 12:00:00;CHL;738;;0;0;0;;;;;;;
1540;2024-05-12 12:00:00;CHL;675;;0;1;1;;;;;;;
1541;2023-01-31 12:00:00;CHL;694;;0;1;1;;;;;;;
1542;2023-08-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1543;2024-02-14 12:00:00;CHL;739;;0;1;1;;;;;;;
1544;2021-06-29 12:00:00;CHL;6963;;0;1;1;;;;;;;
1545;2023-11-03 12:00:00;CHL;66;;0;1;1;;;;;;;
1546;2021-12-15 12:00:00;CHL;242;;0;1;1;;;;;;;
1547;2022-12-12 12:00:00;CHL;304;;0;1;1;;;;;;;
1548;2023-05-20 12:00:00;CHL;714;;0;1;1;;;;;;;
1549;2024-04-24 12:00:00;CHL;714;;0;1;1;;;;;;;
1550;2021-06-14 12:00:00;CHL;298;;0;1;1;;;;;;;
1551;2023-01-22 12:00:00;CHL;359;;0;1;1;;;;;;;
1552;2021-09-19 12:00:00;CHL;714;;0;1;1;;;;;;;
1553;2023-06-01 12:00:00;CHL;459;;0;1;1;;;;;;;
1554;2024-03-03 12:00:00;CHL;756;;0;1;1;;;;;;;
1555;2021-09-16 12:00:00;CHL;154;;0;1;1;;;;;;;
1556;2023-12-01 12:00:00;CHL;401;;0;1;1;;;;;;;
1557;2021-10-16 12:00:00;CHL;57;;0;1;1;;;;;;;
1558;2022-04-29 12:00:00;CHL;72;;0;1;1;;;;;;;
1559;2022-10-06 12:00:00;CHL;58;;0;1;1;;;;;;;
1560;2021-04-20 12:00:00;CHL;218;;0;1;1;;;;;;;
1561;2022-06-08 12:00:00;CHL;714;;0;1;1;;;;;;;
1562;2023-06-05 12:00:00;CHL;401;;0;1;1;;;;;;;
1563;2023-12-24 12:00:00;CHL;401;;0;1;1;;;;;;;
1564;2022-10-11 12:00:00;CHL;304;;0;1;1;;;;;;;
1565;2023-06-17 12:00:00;CHL;1571;;0;1;1;;;;;;;
1566;2023-11-21 12:00:00;CHL;459;;0;1;1;;;;;;;
1567;2024-03-26 12:00:00;CHL;146;;0;0;0;;;;;;;
1568;2024-03-27 12:00:00;CHL;146;;0;0;0;;;;;;;
1569;2021-10-03 12:00:00;CHL;6963;;0;1;1;;;;;;;
1570;2022-04-18 12:00:00;CHL;6963;;0;1;1;;;;;;;
1571;2021-05-03 12:00:00;CHL;344;;0;1;1;;;;;;;
1572;2022-05-15 12:00:00;CHL;730;;0;1;1;;;;;;;
1573;2021-06-07 12:00:00;CHL;6954;;0;1;1;;;;;;;
1574;2022-11-29 12:00:00;CHL;23;;0;1;1;;;;;;;
1575;2023-06-23 12:00:00;CHL;40;;0;1;1;;;;;;;
1576;2023-04-06 12:00:00;CHL;459;;0;1;1;;;;;;;
1577;2023-12-08 12:00:00;CHL;714;;0;1;1;;;;;;;
1578;2021-07-05 12:00:00;CHL;235;;0;1;1;;;;;;;
1579;2023-08-15 12:00:00;CHL;401;;0;1;1;;;;;;;
1580;2023-12-18 12:00:00;CHL;359;;0;0;0;;;;;;;
1581;2023-06-10 12:00:00;CHL;64;;0;0;0;;;;;;;
1582;2023-12-14 12:00:00;CHL;66;;0;1;1;;;;;;;
1583;2022-11-08 12:00:00;CHL;367;;0;1;1;;;;;;;
1584;2023-05-18 12:00:00;CHL;359;;0;1;1;;;;;;;
1585;2022-05-09 12:00:00;CHL;359;;0;1;1;;;;;;;
1586;2023-06-14 12:00:00;CHL;402;;0;1;1;;;;;;;
1587;2021-03-04 12:00:00;CHL;235;;0;1;1;;;;;;;
1588;2022-10-04 12:00:00;CHL;700;;0;1;1;;;;;;;
1589;2023-12-27 12:00:00;CHL;50;;0;0;0;;;;;;;
1590;2021-06-15 12:00:00;CHL;291;;0;1;1;;;;;;;
1591;2022-01-21 12:00:00;CHL;367;;0;1;1;;;;;;;
1592;2023-02-02 12:00:00;CHL;764;;0;1;1;;;;;;;
1593;2023-08-20 12:00:00;CHL;243;;0;1;1;;;;;;;
1594;2024-01-02 12:00:00;CHL;477;;0;1;1;;;;;;;
1595;2021-12-11 12:00:00;CHL;248;;0;1;1;;;;;;;
1596;2023-10-13 12:00:00;CHL;748;;0;0;0;;;;;;;
1597;2023-10-16 12:00:00;CHL;303;;0;0;0;;;;;;;
1598;2022-01-16 12:00:00;CHL;227;;0;1;1;;;;;;;
1599;2021-04-29 12:00:00;CHL;124;;0;1;1;;;;;;;
1600;2021-06-11 12:00:00;CHL;739;;0;1;1;;;;;;;
1601;2023-07-04 12:00:00;CHL;459;;0;1;1;;;;;;;
1602;2024-03-20 12:00:00;CHL;243;;0;1;1;;;;;;;
1603;2021-06-17 12:00:00;CHL;130;;0;1;1;;;;;;;
1604;2024-03-05 12:00:00;CHL;378;;0;1;1;;;;;;;
1605;2021-05-24 12:00:00;CHL;747;;0;1;1;;;;;;;
1606;2023-05-28 12:00:00;CHL;714;;0;1;1;;;;;;;
1607;2024-01-28 12:00:00;CHL;78;;0;0;0;;;;;;;
1608;2023-11-26 12:00:00;CHL;738;;0;0;0;;;;;;;
1609;2024-02-26 12:00:00;CHL;66;;0;0;0;;;;;;;
1610;2022-04-19 12:00:00;CHL;393;;0;1;1;;;;;;;
1611;2023-08-29 12:00:00;CHL;402;;0;1;1;;;;;;;
1612;2021-05-19 12:00:00;CHL;218;;0;1;1;;;;;;;
1613;2021-11-04 12:00:00;CHL;700;;0;1;1;;;;;;;
1614;2024-04-18 12:00:00;CHL;402;;0;1;1;;;;;;;
1615;2023-11-30 12:00:00;CHL;146;;0;0;0;;;;;;;
1616;2021-11-12 12:00:00;CHL;344;;0;1;1;;;;;;;
1617;2023-02-04 12:00:00;CHL;748;;0;1;1;;;;;;;
1618;2023-02-06 12:00:00;CHL;477;;0;1;1;;;;;;;
1619;2023-02-09 12:00:00;CHL;359;;0;1;1;;;;;;;
1620;2023-08-13 12:00:00;CHL;1571;;0;1;1;;;;;;;
1621;2021-06-14 12:00:00;CHL;154;;0;1;1;;;;;;;
1622;2023-07-19 12:00:00;CHL;748;;0;1;1;;;;;;;
1623;2023-12-11 12:00:00;CHL;694;;0;1;1;;;;;;;
1624;2024-04-22 12:00:00;CHL;785;;0;1;1;;;;;;;
1625;2023-09-24 12:00:00;CHL;303;;0;1;1;;;;;;;
1626;2022-09-30 12:00:00;CHL;130;;0;1;1;;;;;;;
1627;2024-01-11 12:00:00;CHL;932;;0;1;1;;;;;;;
1628;2021-06-29 12:00:00;CHL;6954;;0;1;1;;;;;;;
1629;2021-10-31 12:00:00;CHL;694;;0;1;1;;;;;;;
1630;2023-10-15 12:00:00;CHL;840;;0;1;1;;;;;;;
1631;2022-05-25 12:00:00;CHL;291;;0;1;1;;;;;;;
1632;2023-01-25 12:00:00;CHL;402;;0;1;1;;;;;;;
1633;2024-02-25 12:00:00;CHL;66;;0;0;0;;;;;;;
1634;2024-03-28 12:00:00;CHL;58;;0;0;0;;;;;;;
1635;2024-02-24 12:00:00;CHL;66;;0;0;0;;;;;;;
1636;2023-12-28 12:00:00;CHL;50;;0;0;0;;;;;;;
1637;2023-01-23 12:00:00;CHL;433;;0;1;1;;;;;;;
1638;2023-12-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1639;2023-04-09 12:00:00;CHL;7097;;0;1;1;;;;;;;
1640;2022-03-07 12:00:00;CHL;378;;0;1;1;;;;;;;
1641;2023-02-08 12:00:00;CHL;359;;0;1;1;;;;;;;
1642;2024-01-27 12:00:00;CHL;78;;0;0;0;;;;;;;
1643;2021-10-30 12:00:00;CHL;80;;0;1;1;;;;;;;
1644;2023-01-09 12:00:00;CHL;747;;0;1;1;;;;;;;
1645;2023-11-28 12:00:00;CHL;386;;0;1;1;;;;;;;
1646;2021-12-10 12:00:00;CHL;248;;0;1;1;;;;;;;
1647;2023-11-19 12:00:00;CHL;675;;0;1;1;;;;;;;
1648;2022-02-04 12:00:00;CHL;6954;;0;1;1;;;;;;;
1649;2022-09-29 12:00:00;CHL;40;;0;1;1;;;;;;;
1650;2021-03-03 12:00:00;CHL;242;;0;1;1;;;;;;;
1651;2022-09-25 12:00:00;CHL;304;;0;1;1;;;;;;;
1652;2023-04-11 12:00:00;CHL;402;;0;1;1;;;;;;;
1653;2023-09-26 12:00:00;CHL;535;;0;1;1;;;;;;;
1654;2021-02-18 12:00:00;CHL;344;;0;1;1;;;;;;;
1655;2021-06-24 12:00:00;CHL;242;;0;1;1;;;;;;;
1656;2022-02-02 12:00:00;CHL;378;;0;1;1;;;;;;;
1657;2023-02-03 12:00:00;CHL;433;;0;1;1;;;;;;;
1658;2024-01-28 12:00:00;CHL;705;;0;1;1;;;;;;;
1659;2021-04-10 12:00:00;CHL;148;;0;1;1;;;;;;;
1660;2021-11-03 12:00:00;CHL;235;;0;1;1;;;;;;;
1661;2021-06-12 12:00:00;CHL;196;;0;1;1;;;;;;;
1662;2021-12-17 12:00:00;CHL;218;;0;1;1;;;;;;;
1663;2022-06-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1664;2022-12-17 12:00:00;CHL;402;;0;1;1;;;;;;;
1665;2023-12-30 12:00:00;CHL;756;;0;1;1;;;;;;;
1666;2022-05-27 12:00:00;CHL;739;;0;1;1;;;;;;;
1667;2021-06-23 12:00:00;CHL;6954;;0;1;1;;;;;;;
1668;2021-11-10 12:00:00;CHL;40;;0;1;1;;;;;;;
1669;2023-05-11 12:00:00;CHL;57;;0;1;1;;;;;;;
1670;2022-08-15 12:00:00;CHL;700;;0;1;1;;;;;;;
1671;2024-04-23 12:00:00;CHL;58;;0;0;0;;;;;;;
1672;2021-04-07 12:00:00;CHL;714;;0;1;1;;;;;;;
1673;2021-10-27 12:00:00;CHL;146;;0;1;1;;;;;;;
1674;2022-04-25 12:00:00;CHL;243;;0;1;1;;;;;;;
1675;2023-09-25 12:00:00;CHL;714;;0;1;1;;;;;;;
1676;2024-01-16 12:00:00;CHL;763;;0;1;1;;;;;;;
1677;2021-12-19 12:00:00;CHL;377;;0;1;1;;;;;;;
1678;2023-12-03 12:00:00;CHL;932;;0;1;1;;;;;;;
1679;2021-11-20 12:00:00;CHL;378;;0;1;1;;;;;;;
1680;2022-04-26 12:00:00;CHL;359;;0;1;1;;;;;;;
1681;2024-01-01 12:00:00;CHL;932;;0;1;1;;;;;;;
1682;2022-04-27 12:00:00;CHL;714;;0;1;1;;;;;;;
1683;2024-03-27 12:00:00;CHL;764;;0;1;1;;;;;;;
1684;2022-05-29 12:00:00;CHL;748;;0;1;1;;;;;;;
1685;2022-03-19 12:00:00;CHL;298;;0;1;1;;;;;;;
1686;2022-09-14 12:00:00;CHL;700;;0;1;1;;;;;;;
1687;2021-06-05 12:00:00;CHL;764;;0;1;1;;;;;;;
1688;2024-05-21 12:00:00;CHL;764;;0;0;0;;;;;;;
1689;2021-06-05 12:00:00;CHL;722;;0;1;1;;;;;;;
1690;2022-02-19 12:00:00;CHL;675;;0;1;1;;;;;;;
1691;2022-06-05 12:00:00;CHL;722;;0;1;1;;;;;;;
1692;2022-12-11 12:00:00;CHL;738;;0;1;1;;;;;;;
1693;2023-06-14 12:00:00;CHL;675;;0;1;1;;;;;;;
1694;2023-12-05 12:00:00;CHL;738;;0;1;1;;;;;;;
1695;2024-04-14 12:00:00;CHL;303;;0;0;0;;;;;;;
1696;2021-06-09 12:00:00;CHL;90;;0;1;1;;;;;;;
1697;2022-06-06 12:00:00;CHL;722;;0;1;1;;;;;;;
1698;2022-12-10 12:00:00;CHL;738;;0;1;1;;;;;;;
1699;2023-11-25 12:00:00;CHL;747;;0;0;0;;;;;;;
1700;2021-06-10 12:00:00;CHL;1571;;0;1;1;;;;;;;
1701;2022-06-07 12:00:00;CHL;722;;0;1;1;;;;;;;
1702;2023-01-30 12:00:00;CHL;738;;0;1;1;;;;;;;
1703;2023-05-29 12:00:00;CHL;738;;0;1;1;;;;;;;
1704;2021-06-01 12:00:00;CHL;675;;0;1;1;;;;;;;
1705;2021-11-06 12:00:00;CHL;90;;0;1;1;;;;;;;
1706;2022-09-17 12:00:00;CHL;675;;0;1;1;;;;;;;
1707;2023-03-17 12:00:00;CHL;722;;0;1;1;;;;;;;
1708;2024-04-13 12:00:00;CHL;402;;0;0;0;;;;;;;
1709;2021-06-11 12:00:00;CHL;90;;0;1;1;;;;;;;
1710;2021-06-01 12:00:00;CHL;248;;0;1;1;;;;;;;
1711;2022-01-27 12:00:00;CHL;344;;0;1;1;;;;;;;
1712;2022-01-06 12:00:00;CHL;535;;0;1;1;;;;;;;
1713;2022-05-10 12:00:00;CHL;359;;0;1;1;;;;;;;
1714;2022-10-07 12:00:00;CHL;714;;0;1;1;;;;;;;
1715;2021-07-04 12:00:00;CHL;344;;0;1;1;;;;;;;
1716;2024-04-08 12:00:00;CHL;932;;0;1;1;;;;;;;
1717;2022-11-04 12:00:00;CHL;393;;0;1;1;;;;;;;
1718;2021-07-03 12:00:00;CHL;298;;0;1;1;;;;;;;
1719;2022-09-14 12:00:00;CHL;377;;0;1;1;;;;;;;
1720;2023-02-14 12:00:00;CHL;1571;;0;1;1;;;;;;;
1721;2024-01-24 12:00:00;CHL;714;;0;1;1;;;;;;;
1722;2021-06-04 12:00:00;CHL;298;;0;1;1;;;;;;;
1723;2021-12-30 12:00:00;CHL;378;;0;1;1;;;;;;;
1724;2022-06-05 12:00:00;CHL;298;;0;1;1;;;;;;;
1725;2022-01-18 12:00:00;CHL;748;;0;0;0;;;;;;;
1726;2022-02-17 12:00:00;CHL;235;;0;0;0;;;;;;;
1727;2022-12-03 12:00:00;CHL;377;;0;1;1;;;;;;;
1728;2022-07-05 12:00:00;CHL;730;;0;1;1;;;;;;;
1729;2022-12-10 12:00:00;CHL;402;;0;1;1;;;;;;;
1730;2022-01-16 12:00:00;CHL;148;;0;0;0;;;;;;;
1731;2022-07-11 12:00:00;CHL;367;;0;1;1;;;;;;;
1732;2023-06-17 12:00:00;CHL;402;;0;1;1;;;;;;;
1733;2024-04-01 12:00:00;CHL;714;;0;1;1;;;;;;;
1734;2022-01-17 12:00:00;CHL;235;;0;0;0;;;;;;;
1735;2022-07-18 12:00:00;CHL;694;;0;1;1;;;;;;;
1736;2022-12-01 12:00:00;CHL;714;;0;1;1;;;;;;;
1737;2023-05-28 12:00:00;CHL;401;;0;0;0;;;;;;;
1738;2023-07-17 12:00:00;CHL;700;;0;1;1;;;;;;;
1739;2024-04-02 12:00:00;CHL;714;;0;1;1;;;;;;;
1740;2023-07-11 12:00:00;CHL;433;;0;0;0;;;;;;;
1741;2024-02-11 12:00:00;CHL;378;;0;1;1;;;;;;;
1742;2023-06-06 12:00:00;CHL;359;;0;0;0;;;;;;;
1743;2023-09-08 12:00:00;CHL;739;;0;0;0;;;;;;;
1744;2023-09-09 12:00:00;CHL;402;;0;0;0;;;;;;;
1745;2023-07-16 12:00:00;CHL;402;;0;1;1;;;;;;;
1746;2024-02-23 12:00:00;CHL;1571;;0;0;0;;;;;;;
1747;2024-02-24 12:00:00;CHL;700;;0;0;0;;;;;;;
1748;2024-04-23 12:00:00;CHL;785;;0;1;1;;;;;;;
1749;2023-12-26 12:00:00;CHL;477;;0;0;0;;;;;;;
1750;2024-04-18 12:00:00;CHL;402;;0;0;0;;;;;;;
1751;2024-05-14 12:00:00;CHL;477;;0;0;0;;;;;;;
1752;2024-04-28 12:00:00;CHL;477;;0;0;0;;;;;;;
1753;2023-03-21 12:00:00;CHL;700;;0;1;1;;;;;;;
1754;2023-10-20 12:00:00;CHL;763;;0;1;1;;;;;;;
1755;2022-05-28 12:00:00;CHL;65;;0;1;1;;;;;;;
1756;2023-12-06 12:00:00;CHL;146;;0;1;1;;;;;;;
1757;2022-05-09 12:00:00;CHL;23;;0;1;1;;;;;;;
1758;2022-01-27 12:00:00;CHL;477;;0;1;1;;;;;;;
1759;2023-01-14 12:00:00;CHL;367;;0;1;1;;;;;;;
1760;2023-06-20 12:00:00;CHL;764;;0;1;1;;;;;;;
1761;2022-01-28 12:00:00;CHL;402;;0;1;1;;;;;;;
1762;2023-01-13 12:00:00;CHL;359;;0;1;1;;;;;;;
1763;2023-05-29 12:00:00;CHL;1571;;0;1;1;;;;;;;
1764;2023-12-20 12:00:00;CHL;477;;0;1;1;;;;;;;
1765;2023-06-03 12:00:00;CHL;243;;0;0;0;;;;;;;
1766;2023-11-20 12:00:00;CHL;756;;0;1;1;;;;;;;
1767;2022-07-19 12:00:00;CHL;242;;0;1;1;;;;;;;
1768;2023-07-17 12:00:00;CHL;402;;0;1;1;;;;;;;
1769;2023-07-15 12:00:00;CHL;401;;0;1;1;;;;;;;
1770;2023-12-29 12:00:00;CHL;402;;0;1;1;;;;;;;
1771;2022-12-06 12:00:00;CHL;739;;0;1;1;;;;;;;
1772;2023-07-14 12:00:00;CHL;402;;0;1;1;;;;;;;
1773;2022-02-12 12:00:00;CHL;243;;0;1;1;;;;;;;
1774;2024-01-15 12:00:00;CHL;459;;0;1;1;;;;;;;
1775;2022-02-11 12:00:00;CHL;235;;0;1;1;;;;;;;
1776;2022-08-29 12:00:00;CHL;714;;0;1;1;;;;;;;
1777;2023-02-07 12:00:00;CHL;243;;0;1;1;;;;;;;
1778;2023-08-07 12:00:00;CHL;739;;0;1;1;;;;;;;
1779;2022-03-17 12:00:00;CHL;281;;0;0;0;;;;;;;
1780;2022-03-19 12:00:00;CHL;705;;0;0;0;;;;;;;
1781;2022-03-22 12:00:00;CHL;402;;0;1;1;;;;;;;
1782;2022-09-11 12:00:00;CHL;401;;0;1;1;;;;;;;
1783;2023-09-23 12:00:00;CHL;303;;0;1;1;;;;;;;
1784;2022-03-15 12:00:00;CHL;303;;0;0;0;;;;;;;
1785;2022-03-18 12:00:00;CHL;303;;0;0;0;;;;;;;
1786;2022-03-21 12:00:00;CHL;402;;0;1;1;;;;;;;
1787;2023-02-08 12:00:00;CHL;378;;0;1;1;;;;;;;
1788;2023-09-13 12:00:00;CHL;764;;0;1;1;;;;;;;
1789;2022-03-24 12:00:00;CHL;402;;0;1;1;;;;;;;
1790;2023-09-11 12:00:00;CHL;378;;0;1;1;;;;;;;
1791;2022-03-23 12:00:00;CHL;402;;0;1;1;;;;;;;
1792;2024-02-02 12:00:00;CHL;748;;0;1;1;;;;;;;
1793;2023-03-12 12:00:00;CHL;402;;0;1;1;;;;;;;
1794;2023-09-19 12:00:00;CHL;378;;0;1;1;;;;;;;
1795;2023-09-18 12:00:00;CHL;923;;0;1;1;;;;;;;
1796;2023-09-20 12:00:00;CHL;433;;0;1;1;;;;;;;
1797;2023-03-16 12:00:00;CHL;459;;0;0;0;;;;;;;
1798;2024-02-28 12:00:00;CHL;739;;0;1;1;;;;;;;
1799;2023-03-17 12:00:00;CHL;433;;0;0;0;;;;;;;
1800;2023-09-21 12:00:00;CHL;433;;0;1;1;;;;;;;
1801;2024-02-20 12:00:00;CHL;303;;0;1;1;;;;;;;
1802;2024-02-19 12:00:00;CHL;730;;0;1;1;;;;;;;
1803;2022-10-10 12:00:00;CHL;419;;0;1;1;;;;;;;
1804;2023-02-05 12:00:00;CHL;393;;0;1;1;;;;;;;
1805;2023-09-05 12:00:00;CHL;705;;0;1;1;;;;;;;
1806;2024-03-26 12:00:00;CHL;367;;0;1;1;;;;;;;
1807;2024-02-28 12:00:00;CHL;675;;0;1;1;;;;;;;
1808;2023-03-11 12:00:00;CHL;675;;0;1;1;;;;;;;
1809;2023-03-11 12:00:00;CHL;738;;0;0;0;;;;;;;
1810;2022-10-22 12:00:00;CHL;694;;0;1;1;;;;;;;
1811;2022-10-21 12:00:00;CHL;243;;0;1;1;;;;;;;
1812;2022-10-19 12:00:00;CHL;535;;0;1;1;;;;;;;
1813;2022-10-20 12:00:00;CHL;459;;0;1;1;;;;;;;
1814;2023-05-11 12:00:00;CHL;777;;0;0;0;;;;;;;
1815;2023-05-14 12:00:00;CHL;777;;0;0;0;;;;;;;
1816;2023-05-15 12:00:00;CHL;777;;0;0;0;;;;;;;
1817;2023-05-17 12:00:00;CHL;401;;0;0;0;;;;;;;
1818;2023-05-19 12:00:00;CHL;433;;0;0;0;;;;;;;
1819;2023-05-12 12:00:00;CHL;777;;0;0;0;;;;;;;
1820;2023-05-16 12:00:00;CHL;777;;0;0;0;;;;;;;
1821;2023-05-19 12:00:00;CHL;433;;0;1;1;;;;;;;
1822;2023-05-08 12:00:00;CHL;777;;0;0;0;;;;;;;
1823;2023-05-17 12:00:00;CHL;401;;0;1;1;;;;;;;
1824;2022-11-26 12:00:00;CHL;359;;0;0;0;;;;;;;
1825;2023-02-23 12:00:00;CHL;402;;0;1;1;;;;;;;
1826;2022-11-28 12:00:00;CHL;694;;0;0;0;;;;;;;
1827;2023-09-09 12:00:00;CHL;739;;0;1;1;;;;;;;
1828;2022-11-10 12:00:00;CHL;700;;0;0;0;;;;;;;
1829;2022-11-29 12:00:00;CHL;714;;0;0;0;;;;;;;
1830;2022-11-27 12:00:00;CHL;378;;0;0;0;;;;;;;
1831;2024-04-16 12:00:00;CHL;840;;0;0;0;;;;;;;
1832;2024-04-17 12:00:00;CHL;477;;0;0;0;;;;;;;
1833;2024-03-09 12:00:00;CHL;738;;0;1;1;;;;;;;
1834;2024-02-24 12:00:00;CHL;1441;;0;0;0;;;;;;;
1835;2023-01-09 12:00:00;CHL;748;;0;0;0;;;;;;;
1836;2023-03-19 12:00:00;CHL;401;;0;0;0;;;;;;;
1837;2023-07-23 12:00:00;CHL;359;;0;1;1;;;;;;;
1838;2023-03-19 12:00:00;CHL;700;;0;0;0;;;;;;;
1839;2023-01-11 12:00:00;CHL;764;;0;1;1;;;;;;;
1840;2023-03-19 12:00:00;CHL;402;;0;0;0;;;;;;;
1841;2023-02-27 12:00:00;CHL;694;;0;0;0;;;;;;;
1842;2023-01-12 12:00:00;CHL;764;;0;0;0;;;;;;;
1843;2023-11-28 12:00:00;CHL;402;;0;1;1;;;;;;;
1844;2023-12-04 12:00:00;CHL;932;;0;1;1;;;;;;;
1845;2023-11-08 12:00:00;CHL;714;;0;1;1;;;;;;;
1846;2024-04-20 12:00:00;CHL;738;;0;0;0;;;;;;;
1847;2024-04-20 12:00:00;CHL;675;;0;0;0;;;;;;;
1848;2024-02-24 12:00:00;CHL;722;;0;0;0;;;;;;;
1849;2024-03-23 12:00:00;CHL;722;;0;0;0;;;;;;;
1850;2023-11-10 12:00:00;CHL;7022;;0;0;0;;;;;;;
1851;2023-11-11 12:00:00;CHL;7022;;0;0;0;;;;;;;
1852;2023-11-12 12:00:00;CHL;7022;;0;0;0;;;;;;;
1853;2023-11-15 12:00:00;CHL;7022;;0;0;0;;;;;;;
1854;2023-11-16 12:00:00;CHL;7022;;0;0;0;;;;;;;
1855;2023-11-18 12:00:00;CHL;402;;0;1;1;;;;;;;
1856;2023-11-20 12:00:00;CHL;6945;;0;0;0;;;;;;;
1857;2023-11-21 12:00:00;CHL;6945;;0;1;1;;;;;;;
1858;2023-11-24 12:00:00;CHL;6945;;0;1;1;;;;;;;
1859;2023-11-25 12:00:00;CHL;6945;;0;1;1;;;;;;;
1860;2023-11-28 12:00:00;CHL;6945;;0;1;1;;;;;;;
1861;2023-11-29 12:00:00;CHL;477;;0;1;1;;;;;;;
1862;2023-11-23 12:00:00;CHL;6945;;0;1;1;;;;;;;
1863;2023-11-27 12:00:00;CHL;6945;;0;1;1;;;;;;;
1864;2023-11-30 12:00:00;CHL;402;;0;1;1;;;;;;;
1865;2024-04-16 12:00:00;CHL;840;;0;1;1;;;;;;;
1866;2023-11-21 12:00:00;CHL;6945;;0;0;0;;;;;;;
1867;2023-11-29 12:00:00;CHL;6945;;0;1;1;;;;;;;
1868;2024-04-15 12:00:00;CHL;756;;0;1;1;;;;;;;
1869;2024-03-23 12:00:00;CHL;675;;0;0;0;;;;;;;
1870;2023-02-28 12:00:00;CHL;359;;0;0;0;;;;;;;
1871;2024-01-22 12:00:00;CHL;7022;;0;0;0;;;;;;;
1872;2024-01-24 12:00:00;CHL;7022;;0;0;0;;;;;;;
1873;2024-01-25 12:00:00;CHL;7022;;0;0;0;;;;;;;
1874;2024-01-26 12:00:00;CHL;7022;;0;0;0;;;;;;;
1875;2024-01-29 12:00:00;CHL;7022;;0;0;0;;;;;;;
1876;2024-01-30 12:00:00;CHL;402;;0;1;1;;;;;;;
1877;2023-06-04 12:00:00;CHL;739;;0;0;0;;;;;;;
1878;2023-06-02 12:00:00;CHL;459;;0;0;0;;;;;;;
1879;2023-06-07 12:00:00;CHL;359;;0;0;0;;;;;;;
1880;2023-01-10 12:00:00;CHL;6945;;0;0;0;;;;;;;
1881;2023-06-08 12:00:00;CHL;367;;0;0;0;;;;;;;
1882;2022-04-30 12:00:00;CHL;7097;;0;1;1;;;;;;;
1883;2023-03-17 12:00:00;CHL;248;;0;1;1;;;;;;;
1884;2023-10-23 12:00:00;CHL;7097;;0;1;1;;;;;;;
1885;2022-10-10 12:00:00;DG;419;;0;0;0;;;;;;;
1886;2022-04-18 12:00:00;DG;419;;0;0;0;;;;;;;
1887;2024-04-23 12:00:00;DG;419;;0;0;0;;;;;;;
1888;2021-03-24 12:00:00;DG;419;;0;0;0;;;;;;;
1889;2023-01-31 12:00:00;DG;196;;0;0;0;;;;;;;
1890;2022-06-16 12:00:00;DG;535;;0;0;0;;;;;;;
1891;2022-04-11 12:00:00;DG;535;;0;0;0;;;;;;;
1892;2023-06-20 12:00:00;DG;419;;0;0;0;;;;;;;
1893;2022-11-22 12:00:00;DG;419;;0;0;0;;;;;;;
1894;2021-11-29 12:00:00;DG;196;;0;0;0;;;;;;;
1895;2023-11-28 12:00:00;DG;535;;0;0;0;;;;;;;
1896;2021-01-18 12:00:00;DG;196;;0;0;0;;;;;;;
1897;2023-02-07 12:00:00;DG;535;;0;0;0;;;;;;;
1898;2022-05-12 12:00:00;DG;419;;0;0;0;;;;;;;
1899;2022-05-17 12:00:00;DG;419;;0;0;0;;;;;;;
1900;2024-04-02 12:00:00;DG;196;;0;0;0;;;;;;;
1901;2022-05-31 12:00:00;DG;535;;0;0;0;;;;;;;
1902;2021-04-21 12:00:00;DG;419;;0;0;0;;;;;;;
1903;2023-05-23 12:00:00;DG;419;;0;0;0;;;;;;;
1904;2022-06-08 12:00:00;DG;419;;0;0;0;;;;;;;
1905;2022-09-27 12:00:00;DG;535;;0;0;0;;;;;;;
1906;2021-04-07 12:00:00;DG;535;;0;0;0;;;;;;;
1907;2023-05-03 12:00:00;DG;419;;0;0;0;;;;;;;
1908;2022-11-15 12:00:00;DG;196;;0;0;0;;;;;;;
1909;2022-10-05 12:00:00;DG;419;;0;0;0;;;;;;;
1910;2021-02-23 12:00:00;DG;419;;0;0;0;;;;;;;
1911;2022-09-20 12:00:00;DG;196;;0;0;0;;;;;;;
1912;2022-01-10 12:00:00;DG;196;;0;0;0;;;;;;;
1913;2023-12-12 12:00:00;DG;535;;0;0;0;;;;;;;
1914;2023-04-18 12:00:00;DG;535;;0;0;0;;;;;;;
1915;2024-01-23 12:00:00;DG;419;;0;0;0;;;;;;;
1916;2023-10-03 12:00:00;DG;419;;0;0;0;;;;;;;
1917;2022-01-17 12:00:00;DG;419;;0;0;0;;;;;;;
1918;2024-01-16 12:00:00;DG;419;;0;0;0;;;;;;;
1919;2022-03-15 12:00:00;DG;535;;0;0;0;;;;;;;
1920;2024-03-19 12:00:00;DG;196;;0;0;0;;;;;;;
1921;2022-02-15 12:00:00;DG;535;;0;0;0;;;;;;;
